VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE7.x, ATTRIBUTE7.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
959, 36581,  0.2627, -14.14103,  163.40089,  0.2126, -0.47244,  0.85039,  1.00,  0.15748, -0.66142,  0.73228, -1.00,  0.65186,  0.44791, -2.00553,  1.9662,  0.65186,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 1, 3, 0, 0, 0, 0, 0,  0.45882,  0.45098,  0.0902,  0.00,  0.00,  0.00,  0.00,  0.00
960, 36580,  0.28277, -15.00714,  162.96326,  0.22835, -0.85827,  0.45669,  1.00,  0.16535, -0.85039,  0.50394, -1.00,  0.65186,  0.4577, -1.95912,  1.9662,  0.65186,  0.4577,  1.00,  1.00,  1.00,  0.49804, 0, 1, 3, 0, 0, 0, 0, 0,  0.41569,  0.40784,  0.17647,  0.00,  0.00,  0.00,  0.00,  0.00
961, 36581,  0.2627, -14.14103,  163.40089,  0.2126, -0.47244,  0.85039,  1.00,  0.15748, -0.66142,  0.73228, -1.00,  0.65186,  0.44791, -2.00553,  1.9662,  0.65186,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 1, 3, 0, 0, 0, 0, 0,  0.45882,  0.45098,  0.0902,  0.00,  0.00,  0.00,  0.00,  0.00
962, 36582,  5.61951, -13.997,  162.08394,  0.31496, -0.7874,  0.52756,  1.00,  0.33858, -0.77953,  0.52756,  1.00,  0.67925,  0.4577, -1.95841,  1.96954,  0.67925,  0.4577,  1.00,  1.00,  1.00,  0.49804, 0, 1, 3, 2, 0, 0, 0, 0,  0.37255,  0.23922,  0.21961,  0.16863,  0.00,  0.00,  0.00,  0.00
963, 36582,  5.61951, -13.997,  162.08394,  0.31496, -0.7874,  0.52756,  1.00,  0.33858, -0.77953,  0.52756,  1.00,  0.67925,  0.4577, -1.95841,  1.96954,  0.67925,  0.4577,  1.00,  1.00,  1.00,  0.49804, 0, 1, 3, 2, 0, 0, 0, 0,  0.37255,  0.23922,  0.21961,  0.16863,  0.00,  0.00,  0.00,  0.00
964, 36581,  0.2627, -14.14103,  163.40089,  0.2126, -0.47244,  0.85039,  1.00,  0.15748, -0.66142,  0.73228, -1.00,  0.65186,  0.44791, -2.00553,  1.9662,  0.65186,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 1, 3, 0, 0, 0, 0, 0,  0.45882,  0.45098,  0.0902,  0.00,  0.00,  0.00,  0.00,  0.00
965, 36583,  5.77777, -12.92739,  162.62025,  0.35433, -0.48031,  0.80315,  1.00,  0.32283, -0.62205,  0.70866, -1.00,  0.67925,  0.44791, -2.00483,  1.96954,  0.67925,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 1, 2, 3, 0, 0, 0, 0,  0.43529,  0.25882,  0.18824,  0.11765,  0.00,  0.00,  0.00,  0.00
966, 36583,  5.77777, -12.92739,  162.62025,  0.35433, -0.48031,  0.80315,  1.00,  0.32283, -0.62205,  0.70866, -1.00,  0.67925,  0.44791, -2.00483,  1.96954,  0.67925,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 1, 2, 3, 0, 0, 0, 0,  0.43529,  0.25882,  0.18824,  0.11765,  0.00,  0.00,  0.00,  0.00
967, 36584,  8.63353, -11.09752,  161.74826,  0.45669, -0.27559,  0.85039,  1.00,  0.44882, -0.48031,  0.75591, -1.00,  0.69436,  0.44791, -2.002,  1.97263,  0.69436,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 3, 2, 1, 0, 0, 0, 0,  0.3451,  0.26667,  0.23922,  0.14902,  0.00,  0.00,  0.00,  0.00
968, 36582,  5.61951, -13.997,  162.08394,  0.31496, -0.7874,  0.52756,  1.00,  0.33858, -0.77953,  0.52756,  1.00,  0.67925,  0.4577, -1.95841,  1.96954,  0.67925,  0.4577,  1.00,  1.00,  1.00,  0.49804, 0, 1, 3, 2, 0, 0, 0, 0,  0.37255,  0.23922,  0.21961,  0.16863,  0.00,  0.00,  0.00,  0.00
969, 36582,  5.61951, -13.997,  162.08394,  0.31496, -0.7874,  0.52756,  1.00,  0.33858, -0.77953,  0.52756,  1.00,  0.67925,  0.4577, -1.95841,  1.96954,  0.67925,  0.4577,  1.00,  1.00,  1.00,  0.49804, 0, 1, 3, 2, 0, 0, 0, 0,  0.37255,  0.23922,  0.21961,  0.16863,  0.00,  0.00,  0.00,  0.00
970, 36584,  8.63353, -11.09752,  161.74826,  0.45669, -0.27559,  0.85039,  1.00,  0.44882, -0.48031,  0.75591, -1.00,  0.69436,  0.44791, -2.002,  1.97263,  0.69436,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 3, 2, 1, 0, 0, 0, 0,  0.3451,  0.26667,  0.23922,  0.14902,  0.00,  0.00,  0.00,  0.00
971, 36585,  8.53304, -12.77575,  161.46201,  0.44882, -0.55118,  0.70079,  1.00,  0.48031, -0.6378,  0.6063,  1.00,  0.69442,  0.4577, -1.95559,  1.97263,  0.69442,  0.4577,  1.00,  1.00,  1.00,  0.49804, 3, 0, 2, 1, 0, 0, 0, 0,  0.41961,  0.28627,  0.17647,  0.11765,  0.00,  0.00,  0.00,  0.00
972, 36585,  8.53304, -12.77575,  161.46201,  0.44882, -0.55118,  0.70079,  1.00,  0.48031, -0.6378,  0.6063,  1.00,  0.69442,  0.4577, -1.95559,  1.97263,  0.69442,  0.4577,  1.00,  1.00,  1.00,  0.49804, 3, 0, 2, 1, 0, 0, 0, 0,  0.41961,  0.28627,  0.17647,  0.11765,  0.00,  0.00,  0.00,  0.00
973, 36584,  8.63353, -11.09752,  161.74826,  0.45669, -0.27559,  0.85039,  1.00,  0.44882, -0.48031,  0.75591, -1.00,  0.69436,  0.44791, -2.002,  1.97263,  0.69436,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 3, 2, 1, 0, 0, 0, 0,  0.3451,  0.26667,  0.23922,  0.14902,  0.00,  0.00,  0.00,  0.00
974, 36586,  11.43209, -11.00785,  160.51601,  0.55906, -0.32283,  0.76378,  1.00,  0.51181, -0.51969,  0.68504, -1.00,  0.71014,  0.45661, -1.95188,  1.97438,  0.71014,  0.45661,  1.00,  1.00,  1.00,  0.49804, 3, 2, 0, 6, 0, 0, 0, 0,  0.51373,  0.21961,  0.15686,  0.1098,  0.00,  0.00,  0.00,  0.00
975, 36586,  11.43209, -11.00785,  160.51601,  0.55906, -0.32283,  0.76378,  1.00,  0.51181, -0.51969,  0.68504, -1.00,  0.71014,  0.45661, -1.95188,  1.97438,  0.71014,  0.45661,  1.00,  1.00,  1.00,  0.49804, 3, 2, 0, 6, 0, 0, 0, 0,  0.51373,  0.21961,  0.15686,  0.1098,  0.00,  0.00,  0.00,  0.00
976, 36584,  8.63353, -11.09752,  161.74826,  0.45669, -0.27559,  0.85039,  1.00,  0.44882, -0.48031,  0.75591, -1.00,  0.69436,  0.44791, -2.002,  1.97263,  0.69436,  0.44791,  1.00,  1.00,  1.00,  0.24706, 0, 3, 2, 1, 0, 0, 0, 0,  0.3451,  0.26667,  0.23922,  0.14902,  0.00,  0.00,  0.00,  0.00
977, 36587,  11.34147, -8.81143,  160.72484,  0.47244, -0.11811,  0.87402,  1.00,  0.51181, -0.33071,  0.79528, -1.00,  0.70905,  0.44791, -1.9983,  1.97438,  0.70905,  0.44791,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 1, 0, 0, 0, 0,  0.35686,  0.33725,  0.24706,  0.05882,  0.00,  0.00,  0.00,  0.00
978, 36587,  11.34147, -8.81143,  160.72484,  0.47244, -0.11811,  0.87402,  1.00,  0.51181, -0.33071,  0.79528, -1.00,  0.70905,  0.44791, -1.9983,  1.97438,  0.70905,  0.44791,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 1, 0, 0, 0, 0,  0.35686,  0.33725,  0.24706,  0.05882,  0.00,  0.00,  0.00,  0.00
979, 36588,  12.90017, -8.90285,  160.0209,  0.6063, -0.18898,  0.77953,  1.00,  0.53543, -0.28346,  0.79528, -1.00,  0.71751,  0.45282, -1.95522,  1.97621,  0.71751,  0.45282,  1.00,  1.00,  1.00,  0.49804, 3, 2, 6, 32, 0, 0, 0, 0,  0.42745,  0.33725,  0.13725,  0.09804,  0.00,  0.00,  0.00,  0.00
980, 36586,  11.43209, -11.00785,  160.51601,  0.55906, -0.32283,  0.76378,  1.00,  0.51181, -0.51969,  0.68504, -1.00,  0.71014,  0.45661, -1.95188,  1.97438,  0.71014,  0.45661,  1.00,  1.00,  1.00,  0.49804, 3, 2, 0, 6, 0, 0, 0, 0,  0.51373,  0.21961,  0.15686,  0.1098,  0.00,  0.00,  0.00,  0.00
981, 36589,  12.10775, -8.04295,  160.48524,  0.46457, -0.06299,  0.88189,  1.00,  0.47244, -0.16535,  0.86614, -1.00,  0.71305,  0.444, -2.00144,  1.97621,  0.71305,  0.444,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 6, 0, 0, 0, 0,  0.42745,  0.28627,  0.20784,  0.07843,  0.00,  0.00,  0.00,  0.00
982, 36588,  12.90017, -8.90285,  160.0209,  0.6063, -0.18898,  0.77953,  1.00,  0.53543, -0.28346,  0.79528, -1.00,  0.71751,  0.45282, -1.95522,  1.97621,  0.71751,  0.45282,  1.00,  1.00,  1.00,  0.49804, 3, 2, 6, 32, 0, 0, 0, 0,  0.42745,  0.33725,  0.13725,  0.09804,  0.00,  0.00,  0.00,  0.00
983, 36587,  11.34147, -8.81143,  160.72484,  0.47244, -0.11811,  0.87402,  1.00,  0.51181, -0.33071,  0.79528, -1.00,  0.70905,  0.44791, -1.9983,  1.97438,  0.70905,  0.44791,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 1, 0, 0, 0, 0,  0.35686,  0.33725,  0.24706,  0.05882,  0.00,  0.00,  0.00,  0.00
984, 36588,  12.90017, -8.90285,  160.0209,  0.6063, -0.18898,  0.77953,  1.00,  0.53543, -0.28346,  0.79528, -1.00,  0.71751,  0.45282, -1.95522,  1.97621,  0.71751,  0.45282,  1.00,  1.00,  1.00,  0.49804, 3, 2, 6, 32, 0, 0, 0, 0,  0.42745,  0.33725,  0.13725,  0.09804,  0.00,  0.00,  0.00,  0.00
985, 36589,  12.10775, -8.04295,  160.48524,  0.46457, -0.06299,  0.88189,  1.00,  0.47244, -0.16535,  0.86614, -1.00,  0.71305,  0.444, -2.00144,  1.97621,  0.71305,  0.444,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 6, 0, 0, 0, 0,  0.42745,  0.28627,  0.20784,  0.07843,  0.00,  0.00,  0.00,  0.00
986, 36590,  14.08628, -6.67111,  159.46339,  0.37795,  0.00,  0.92913,  1.00,  0.38583, -0.08661,  0.92126, -1.00,  0.72327,  0.44657, -1.95875,  1.97777,  0.72327,  0.44657,  1.00,  1.00,  1.00,  0.49804, 2, 3, 32, 6, 0, 0, 0, 0,  0.43529,  0.24706,  0.16863,  0.14902,  0.00,  0.00,  0.00,  0.00
987, 36591,  12.81024, -6.88743,  160.09732,  0.49606, -0.00787,  0.86614,  1.00,  0.40157, -0.01575,  0.91339, -1.00,  0.71646,  0.4401, -2.00392,  1.97777,  0.71646,  0.4401,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 32, 0, 0, 0, 0,  0.51373,  0.20784,  0.16863,  0.1098,  0.00,  0.00,  0.00,  0.00
988, 36590,  14.08628, -6.67111,  159.46339,  0.37795,  0.00,  0.92913,  1.00,  0.38583, -0.08661,  0.92126, -1.00,  0.72327,  0.44657, -1.95875,  1.97777,  0.72327,  0.44657,  1.00,  1.00,  1.00,  0.49804, 2, 3, 32, 6, 0, 0, 0, 0,  0.43529,  0.24706,  0.16863,  0.14902,  0.00,  0.00,  0.00,  0.00
989, 36589,  12.10775, -8.04295,  160.48524,  0.46457, -0.06299,  0.88189,  1.00,  0.47244, -0.16535,  0.86614, -1.00,  0.71305,  0.444, -2.00144,  1.97621,  0.71305,  0.444,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 6, 0, 0, 0, 0,  0.42745,  0.28627,  0.20784,  0.07843,  0.00,  0.00,  0.00,  0.00
990, 36591,  12.81024, -6.88743,  160.09732,  0.49606, -0.00787,  0.86614,  1.00,  0.40157, -0.01575,  0.91339, -1.00,  0.71646,  0.4401, -2.00392,  1.97777,  0.71646,  0.4401,  1.00,  1.00,  1.00,  0.24706, 2, 3, 0, 32, 0, 0, 0, 0,  0.51373,  0.20784,  0.16863,  0.1098,  0.00,  0.00,  0.00,  0.00
991, 36592,  14.53362, -4.02381,  159.14998,  0.4252,  0.09449,  0.89764,  1.00,  0.30709,  0.04724,  0.95276, -1.00,  0.73214,  0.43047, -1.9988,  1.97954,  0.73214,  0.43047,  1.00,  1.00,  1.00,  0.24706, 2, 32, 6, 0, 0, 0, 0, 0,  0.63529,  0.17647,  0.1098,  0.07843,  0.00,  0.00,  0.00,  0.00
992, 36590,  14.08628, -6.67111,  159.46339,  0.37795,  0.00,  0.92913,  1.00,  0.38583, -0.08661,  0.92126, -1.00,  0.72327,  0.44657, -1.95875,  1.97777,  0.72327,  0.44657,  1.00,  1.00,  1.00,  0.49804, 2, 3, 32, 6, 0, 0, 0, 0,  0.43529,  0.24706,  0.16863,  0.14902,  0.00,  0.00,  0.00,  0.00
993, 36593,  15.10375, -4.02381,  159.03378,  0.16535,  0.17323,  0.9685,  1.00,  0.20472,  0.07874,  0.97638, -1.00,  0.73633,  0.43331, -1.95238,  1.97954,  0.73633,  0.43331,  1.00,  1.00,  1.00,  0.49804, 2, 32, 6, 4, 0, 0, 0, 0,  0.55686,  0.21961,  0.13725,  0.08627,  0.00,  0.00,  0.00,  0.00
994, 36590,  14.08628, -6.67111,  159.46339,  0.37795,  0.00,  0.92913,  1.00,  0.38583, -0.08661,  0.92126, -1.00,  0.72327,  0.44657, -1.95875,  1.97777,  0.72327,  0.44657,  1.00,  1.00,  1.00,  0.49804, 2, 3, 32, 6, 0, 0, 0, 0,  0.43529,  0.24706,  0.16863,  0.14902,  0.00,  0.00,  0.00,  0.00
995, 36592,  14.53362, -4.02381,  159.14998,  0.4252,  0.09449,  0.89764,  1.00,  0.30709,  0.04724,  0.95276, -1.00,  0.73214,  0.43047, -1.9988,  1.97954,  0.73214,  0.43047,  1.00,  1.00,  1.00,  0.24706, 2, 32, 6, 0, 0, 0, 0, 0,  0.63529,  0.17647,  0.1098,  0.07843,  0.00,  0.00,  0.00,  0.00
996, 36594,  8.53605, -12.70458,  160.55991,  0.46457, -0.88189,  0.08661,  1.00,  0.37008, -0.75591,  0.53543, -1.00,  0.69436,  0.46336, -1.00128,  0.96985,  0.69436,  0.46336,  0.00,  1.00,  1.00,  0.24706, 3, 0, 2, 1, 0, 0, 0, 0,  0.48627,  0.25882,  0.16863,  0.08627,  0.00,  0.00,  0.00,  0.00
997, 36595,  11.24736, -11.2444,  159.87277,  0.44882, -0.48031,  0.74803,  1.00,  0.43307, -0.6378,  0.6378, -1.00,  0.709,  0.46336, -1.00128,  0.97177,  0.709,  0.46336,  0.00,  1.00,  1.00,  0.24706, 3, 2, 0, 6, 0, 0, 0, 0,  0.58431,  0.16863,  0.13725,  0.1098,  0.00,  0.00,  0.00,  0.00
998, 36596,  8.53605, -12.8938,  160.18921,  0.44882, -0.74803,  0.48819,  1.00,  0.35433, -0.72441,  0.58268, -1.00,  0.69436,  0.46415, -0.99521,  0.96985,  0.69436,  0.46415,  0.00,  1.00,  1.00,  0.24706, 3, 0, 2, 1, 0, 0, 0, 0,  0.51765,  0.23922,  0.15686,  0.08627,  0.00,  0.00,  0.00,  0.00
999, 36594,  8.53605, -12.70458,  160.55991,  0.46457, -0.88189,  0.08661,  1.00,  0.37008, -0.75591,  0.53543, -1.00,  0.69436,  0.46336, -1.00128,  0.96985,  0.69436,  0.46336,  0.00,  1.00,  1.00,  0.24706, 3, 0, 2, 1, 0, 0, 0, 0,  0.48627,  0.25882,  0.16863,  0.08627,  0.00,  0.00,  0.00,  0.00
1000, 36596,  8.53605, -12.8938,  160.18921,  0.44882, -0.74803,  0.48819,  1.00,  0.35433, -0.72441,  0.58268, -1.00,  0.69436,  0.46415, -0.99521,  0.96985,  0.69436,  0.46415,  0.00,  1.00,  1.00,  0.24706, 3, 0, 2, 1, 0, 0, 0, 0,  0.51765,  0.23922,  0.15686,  0.08627,  0.00,  0.00,  0.00,  0.00
1001, 36597,  5.61379, -13.90429,  161.17633,  0.27559, -0.95276,  0.13386,  1.00,  0.27559, -0.85827,  0.4252, -1.00,  0.67925,  0.46336, -1.00128,  0.96804,  0.67925,  0.46336,  0.00,  1.00,  1.00,  0.24706, 0, 3, 1, 2, 0, 0, 0, 0,  0.35686,  0.28627,  0.20784,  0.14902,  0.00,  0.00,  0.00,  0.00
1002, 36597,  5.61379, -13.90429,  161.17633,  0.27559, -0.95276,  0.13386,  1.00,  0.27559, -0.85827,  0.4252, -1.00,  0.67925,  0.46336, -1.00128,  0.96804,  0.67925,  0.46336,  0.00,  1.00,  1.00,  0.24706, 0, 3, 1, 2, 0, 0, 0, 0,  0.35686,  0.28627,  0.20784,  0.14902,  0.00,  0.00,  0.00,  0.00
1003, 36596,  8.53605, -12.8938,  160.18921,  0.44882, -0.74803,  0.48819,  1.00,  0.35433, -0.72441,  0.58268, -1.00,  0.69436,  0.46415, -0.99521,  0.96985,  0.69436,  0.46415,  0.00,  1.00,  1.00,  0.24706, 3, 0, 2, 1, 0, 0, 0, 0,  0.51765,  0.23922,  0.15686,  0.08627,  0.00,  0.00,  0.00,  0.00
1004, 36598,  5.87493, -14.17677,  160.28154,  0.30709, -0.84252,  0.44094,  1.00,  0.2126, -0.8189,  0.52756, -1.00,  0.67925,  0.4649, -0.99197,  0.96804,  0.67925,  0.4649,  0.00,  1.00,  1.00,  0.24706, 3, 0, 1, 2, 0, 0, 0, 0,  0.37647,  0.3098,  0.17647,  0.13725,  0.00,  0.00,  0.00,  0.00
1005, 36599,  0.28094, -14.98907,  161.73941,  0.17323, -0.98425,  0.03937,  1.00,  0.16535, -0.89764,  0.40157, -1.00,  0.65186,  0.46336, -1.00128,  0.96518,  0.65186,  0.46336,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.37647,  0.35686,  0.26667,  0.00,  0.00,  0.00,  0.00,  0.00
1006, 36597,  5.61379, -13.90429,  161.17633,  0.27559, -0.95276,  0.13386,  1.00,  0.27559, -0.85827,  0.4252, -1.00,  0.67925,  0.46336, -1.00128,  0.96804,  0.67925,  0.46336,  0.00,  1.00,  1.00,  0.24706, 0, 3, 1, 2, 0, 0, 0, 0,  0.35686,  0.28627,  0.20784,  0.14902,  0.00,  0.00,  0.00,  0.00
1007, 36598,  5.87493, -14.17677,  160.28154,  0.30709, -0.84252,  0.44094,  1.00,  0.2126, -0.8189,  0.52756, -1.00,  0.67925,  0.4649, -0.99197,  0.96804,  0.67925,  0.4649,  0.00,  1.00,  1.00,  0.24706, 3, 0, 1, 2, 0, 0, 0, 0,  0.37647,  0.3098,  0.17647,  0.13725,  0.00,  0.00,  0.00,  0.00
1008, 36599,  0.28094, -14.98907,  161.73941,  0.17323, -0.98425,  0.03937,  1.00,  0.16535, -0.89764,  0.40157, -1.00,  0.65186,  0.46336, -1.00128,  0.96518,  0.65186,  0.46336,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.37647,  0.35686,  0.26667,  0.00,  0.00,  0.00,  0.00,  0.00
1009, 36598,  5.87493, -14.17677,  160.28154,  0.30709, -0.84252,  0.44094,  1.00,  0.2126, -0.8189,  0.52756, -1.00,  0.67925,  0.4649, -0.99197,  0.96804,  0.67925,  0.4649,  0.00,  1.00,  1.00,  0.24706, 3, 0, 1, 2, 0, 0, 0, 0,  0.37647,  0.3098,  0.17647,  0.13725,  0.00,  0.00,  0.00,  0.00
1010, 36600,  0.29151, -15.0683,  161.14851,  0.20472, -0.84252,  0.50394,  1.00,  0.13386, -0.87402,  0.46457, -1.00,  0.65186,  0.46431, -0.99608,  0.96518,  0.65186,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1011, 36599,  0.28094, -14.98907,  161.73941,  0.17323, -0.98425,  0.03937,  1.00,  0.16535, -0.89764,  0.40157, -1.00,  0.65186,  0.46336, -1.00128,  0.96518,  0.65186,  0.46336,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.37647,  0.35686,  0.26667,  0.00,  0.00,  0.00,  0.00,  0.00
1012, 36600,  0.29151, -15.0683,  161.14851,  0.20472, -0.84252,  0.50394,  1.00,  0.13386, -0.87402,  0.46457, -1.00,  0.65186,  0.46431, -0.99608,  0.96518,  0.65186,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1013, 36601,  0.00, -14.98907,  161.73941,  0.00, -1.00,  0.0315,  1.00,  0.00787, -0.92913,  0.37795,  1.00,  0.65039,  0.46336, -1.00128,  0.96504,  0.65039,  0.46336,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.37647,  0.35686,  0.26667,  0.00,  0.00,  0.00,  0.00,  0.00
1014, 36600,  0.29151, -15.0683,  161.14851,  0.20472, -0.84252,  0.50394,  1.00,  0.13386, -0.87402,  0.46457, -1.00,  0.65186,  0.46431, -0.99608,  0.96518,  0.65186,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1015, 36598,  5.87493, -14.17677,  160.28154,  0.30709, -0.84252,  0.44094,  1.00,  0.2126, -0.8189,  0.52756, -1.00,  0.67925,  0.4649, -0.99197,  0.96804,  0.67925,  0.4649,  0.00,  1.00,  1.00,  0.24706, 3, 0, 1, 2, 0, 0, 0, 0,  0.37647,  0.3098,  0.17647,  0.13725,  0.00,  0.00,  0.00,  0.00
1016, 36602,  0.29151, -15.71554,  160.56551,  0.22047, -0.7874,  0.5748,  1.00,  0.12598, -0.84252,  0.52756, -1.00,  0.65186,  0.46813, -0.9896,  0.96518,  0.65186,  0.46813,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 0, 0, 0, 0, 0,  0.37255,  0.31765,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1017, 36601,  0.00, -14.98907,  161.73941,  0.00, -1.00,  0.0315,  1.00,  0.00787, -0.92913,  0.37795,  1.00,  0.65039,  0.46336, -1.00128,  0.96504,  0.65039,  0.46336,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.37647,  0.35686,  0.26667,  0.00,  0.00,  0.00,  0.00,  0.00
1018, 36600,  0.29151, -15.0683,  161.14851,  0.20472, -0.84252,  0.50394,  1.00,  0.13386, -0.87402,  0.46457, -1.00,  0.65186,  0.46431, -0.99608,  0.96518,  0.65186,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1019, 36603,  0.00, -15.0683,  161.1517,  0.00, -0.85039,  0.52756,  1.00,  0.00, -0.89764,  0.44094,  1.00,  0.65039,  0.46431, -0.99615,  0.96504,  0.65039,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1020, 36600,  0.29151, -15.0683,  161.14851,  0.20472, -0.84252,  0.50394,  1.00,  0.13386, -0.87402,  0.46457, -1.00,  0.65186,  0.46431, -0.99608,  0.96518,  0.65186,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1021, 36602,  0.29151, -15.71554,  160.56551,  0.22047, -0.7874,  0.5748,  1.00,  0.12598, -0.84252,  0.52756, -1.00,  0.65186,  0.46813, -0.9896,  0.96518,  0.65186,  0.46813,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 0, 0, 0, 0, 0,  0.37255,  0.31765,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1022, 36603,  0.00, -15.0683,  161.1517,  0.00, -0.85039,  0.52756,  1.00,  0.00, -0.89764,  0.44094,  1.00,  0.65039,  0.46431, -0.99615,  0.96504,  0.65039,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1023, 36603,  0.00, -15.0683,  161.1517,  0.00, -0.85039,  0.52756,  1.00,  0.00, -0.89764,  0.44094,  1.00,  0.65039,  0.46431, -0.99615,  0.96504,  0.65039,  0.46431,  0.00,  1.00,  1.00,  0.24706, 1, 0, 3, 0, 0, 0, 0, 0,  0.35294,  0.33725,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1024, 36602,  0.29151, -15.71554,  160.56551,  0.22047, -0.7874,  0.5748,  1.00,  0.12598, -0.84252,  0.52756, -1.00,  0.65186,  0.46813, -0.9896,  0.96518,  0.65186,  0.46813,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 0, 0, 0, 0, 0,  0.37255,  0.31765,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1025, 36604,  0.00, -15.71554,  160.57188,  0.00, -0.85039,  0.51969,  1.00,  0.00, -0.86614,  0.50394, -1.00,  0.65039,  0.46812, -0.98968,  0.96504,  0.65039,  0.46812,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 0, 0, 0, 0, 0,  0.37255,  0.31765,  0.3098,  0.00,  0.00,  0.00,  0.00,  0.00
1026, 36605,  12.81503, -4.02381,  159.78725,  0.55118,  0.10236,  0.82677,  1.00,  0.22047,  0.23622,  0.94488, -1.00,  0.71937,  0.42737,  0.98386,  1.98789,  0.71937,  0.42737,  0.49804,  1.00,  1.00,  0.00, 2, 0, 1, 0, 0, 0, 0, 0,  0.68235,  0.27843,  0.03922,  0.00,  0.00,  0.00,  0.00,  0.00
1027, 36606,  13.59627, -4.02381,  159.72972,  0.35433,  0.14961,  0.92126,  1.00,  0.33858,  0.14961,  0.92913, -1.00,  0.72268,  0.42698,  0.98385,  1.98789,  0.72268,  0.42698,  1.00,  1.00,  1.00,  0.60, 2, 0, 32, 6, 0, 0, 0, 0,  0.68235,  0.21961,  0.05882,  0.03922,  0.00,  0.00,  0.00,  0.00
