VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
217, 42302,  14.99424,  9.94422,  73.06551, -0.43307,  0.89764, -0.10236,  1.00, -0.44094,  0.88976, -0.07874,  1.00,  0.20487,  0.35343,  0.02641,  0.35343,  1.00,  1.00,  1.00,  0.68235, 6, 7, 8, 0,  0.56863,  0.39216,  0.03922,  0.00
218, 42301,  13.96608,  9.56315,  73.69695,  0.09449,  0.96063, -0.25984,  1.00, -0.3937,  0.91339, -0.08661,  1.00,  0.17767,  0.33487,  0.05361,  0.33487,  0.80,  1.00,  1.00,  0.69804, 6, 7, 8, 0,  0.60,  0.35294,  0.04706,  0.00
219, 42304,  14.37013,  9.51144,  70.90979, -0.51969,  0.85039, -0.0315,  1.00, -0.51969,  0.85827, -0.04724, -1.00,  0.18332,  0.41955,  0.04796,  0.41955,  1.00,  1.00,  1.00,  0.64706, 7, 6, 0, 0,  0.50588,  0.49412,  0.00,  0.00
220, 42302,  14.99424,  9.94422,  73.06551, -0.43307,  0.89764, -0.10236,  1.00, -0.44094,  0.88976, -0.07874,  1.00,  0.20487,  0.35343,  0.02641,  0.35343,  1.00,  1.00,  1.00,  0.68235, 6, 7, 8, 0,  0.56863,  0.39216,  0.03922,  0.00
221, 42303,  12.92367,  8.62551,  70.80915, -0.05512,  0.97638, -0.22047,  1.00, -0.48819,  0.87402, -0.07087,  1.00,  0.14045,  0.43207,  0.09083,  0.43207,  0.80,  1.00,  1.00,  0.64706, 7, 6, 0, 0,  0.5098,  0.4902,  0.00,  0.00
222, 42304,  14.37013,  9.51144,  70.90979, -0.51969,  0.85039, -0.0315,  1.00, -0.51969,  0.85827, -0.04724, -1.00,  0.18332,  0.41955,  0.04796,  0.41955,  1.00,  1.00,  1.00,  0.64706, 7, 6, 0, 0,  0.50588,  0.49412,  0.00,  0.00
223, 42303,  12.92367,  8.62551,  70.80915, -0.05512,  0.97638, -0.22047,  1.00, -0.48819,  0.87402, -0.07087,  1.00,  0.14045,  0.43207,  0.09083,  0.43207,  0.80,  1.00,  1.00,  0.64706, 7, 6, 0, 0,  0.5098,  0.4902,  0.00,  0.00
224, 42305,  12.49404,  8.24507,  69.05761, -0.18898,  0.9685, -0.16535,  1.00, -0.51181,  0.85827, -0.06299,  1.00,  0.12601,  0.4875,  0.10527,  0.4875,  0.80,  1.00,  1.00,  0.61961, 7, 6, 16, 0,  0.58039,  0.40784,  0.01176,  0.00
225, 42304,  14.37013,  9.51144,  70.90979, -0.51969,  0.85039, -0.0315,  1.00, -0.51969,  0.85827, -0.04724, -1.00,  0.18332,  0.41955,  0.04796,  0.41955,  1.00,  1.00,  1.00,  0.64706, 7, 6, 0, 0,  0.50588,  0.49412,  0.00,  0.00
226, 42305,  12.49404,  8.24507,  69.05761, -0.18898,  0.9685, -0.16535,  1.00, -0.51181,  0.85827, -0.06299,  1.00,  0.12601,  0.4875,  0.10527,  0.4875,  0.80,  1.00,  1.00,  0.61961, 7, 6, 16, 0,  0.58039,  0.40784,  0.01176,  0.00
227, 42306,  13.93207,  9.11177,  69.25443, -0.50394,  0.85827, -0.07087,  1.00, -0.50394,  0.85827, -0.07087,  1.00,  0.17668,  0.47408,  0.0546,  0.47408,  1.00,  1.00,  1.00,  0.61961, 7, 6, 16, 0,  0.56863,  0.41961,  0.01176,  0.00
228, 42307, -13.93207,  9.11177,  69.25443,  0.50394,  0.85827, -0.07087,  1.00,  0.50394,  0.85827, -0.07087,  1.00,  0.17668,  0.47408,  0.0546,  0.47408,  1.00,  1.00,  1.00,  0.61961, 10, 9, 17, 0,  0.56863,  0.41961,  0.01176,  0.00
229, 42308, -12.49404,  8.24507,  69.05761,  0.18898,  0.9685, -0.16535,  1.00,  0.51181,  0.85827, -0.06299, -1.00,  0.12601,  0.4875,  0.10527,  0.4875,  0.80,  1.00,  1.00,  0.61961, 10, 9, 17, 0,  0.58039,  0.40784,  0.01176,  0.00
230, 42309, -14.37013,  9.51144,  70.90979,  0.51969,  0.85039, -0.0315,  1.00,  0.51969,  0.85827, -0.04724,  1.00,  0.18332,  0.41955,  0.04796,  0.41955,  1.00,  1.00,  1.00,  0.64706, 10, 9, 0, 0,  0.50588,  0.49412,  0.00,  0.00
231, 42308, -12.49404,  8.24507,  69.05761,  0.18898,  0.9685, -0.16535,  1.00,  0.51181,  0.85827, -0.06299, -1.00,  0.12601,  0.4875,  0.10527,  0.4875,  0.80,  1.00,  1.00,  0.61961, 10, 9, 17, 0,  0.58039,  0.40784,  0.01176,  0.00
232, 42310, -12.92367,  8.62551,  70.80915,  0.05512,  0.97638, -0.22047,  1.00,  0.48819,  0.87402, -0.07087, -1.00,  0.14045,  0.43207,  0.09083,  0.43207,  0.80,  1.00,  1.00,  0.64706, 10, 9, 0, 0,  0.5098,  0.4902,  0.00,  0.00
233, 42309, -14.37013,  9.51144,  70.90979,  0.51969,  0.85039, -0.0315,  1.00,  0.51969,  0.85827, -0.04724,  1.00,  0.18332,  0.41955,  0.04796,  0.41955,  1.00,  1.00,  1.00,  0.64706, 10, 9, 0, 0,  0.50588,  0.49412,  0.00,  0.00
234, 42310, -12.92367,  8.62551,  70.80915,  0.05512,  0.97638, -0.22047,  1.00,  0.48819,  0.87402, -0.07087, -1.00,  0.14045,  0.43207,  0.09083,  0.43207,  0.80,  1.00,  1.00,  0.64706, 10, 9, 0, 0,  0.5098,  0.4902,  0.00,  0.00
235, 42311, -14.99424,  9.94422,  73.06551,  0.43307,  0.89764, -0.10236,  1.00,  0.44094,  0.88976, -0.07874, -1.00,  0.20487,  0.35343,  0.02641,  0.35343,  1.00,  1.00,  1.00,  0.68235, 9, 10, 11, 0,  0.56863,  0.39216,  0.03922,  0.00
236, 42309, -14.37013,  9.51144,  70.90979,  0.51969,  0.85039, -0.0315,  1.00,  0.51969,  0.85827, -0.04724,  1.00,  0.18332,  0.41955,  0.04796,  0.41955,  1.00,  1.00,  1.00,  0.64706, 10, 9, 0, 0,  0.50588,  0.49412,  0.00,  0.00
237, 42312, -13.96608,  9.56315,  73.69695, -0.09449,  0.96063, -0.25984,  1.00,  0.3937,  0.91339, -0.08661, -1.00,  0.17767,  0.33487,  0.05361,  0.33487,  0.80,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.60,  0.35294,  0.04706,  0.00
238, 42311, -14.99424,  9.94422,  73.06551,  0.43307,  0.89764, -0.10236,  1.00,  0.44094,  0.88976, -0.07874, -1.00,  0.20487,  0.35343,  0.02641,  0.35343,  1.00,  1.00,  1.00,  0.68235, 9, 10, 11, 0,  0.56863,  0.39216,  0.03922,  0.00
239, 42310, -12.92367,  8.62551,  70.80915,  0.05512,  0.97638, -0.22047,  1.00,  0.48819,  0.87402, -0.07087, -1.00,  0.14045,  0.43207,  0.09083,  0.43207,  0.80,  1.00,  1.00,  0.64706, 10, 9, 0, 0,  0.5098,  0.4902,  0.00,  0.00
240, 42311, -14.99424,  9.94422,  73.06551,  0.43307,  0.89764, -0.10236,  1.00,  0.44094,  0.88976, -0.07874, -1.00,  0.20487,  0.35343,  0.02641,  0.35343,  1.00,  1.00,  1.00,  0.68235, 9, 10, 11, 0,  0.56863,  0.39216,  0.03922,  0.00
241, 42312, -13.96608,  9.56315,  73.69695, -0.09449,  0.96063, -0.25984,  1.00,  0.3937,  0.91339, -0.08661, -1.00,  0.17767,  0.33487,  0.05361,  0.33487,  0.80,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.60,  0.35294,  0.04706,  0.00
242, 42313, -15.24256,  10.10474,  73.82832,  0.38583,  0.92126, -0.05512,  1.00,  0.38583,  0.92126, -0.06299,  1.00,  0.2121,  0.32827,  0.01918,  0.32827,  1.00,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.59608,  0.35294,  0.05098,  0.00
243, 42312, -13.96608,  9.56315,  73.69695, -0.09449,  0.96063, -0.25984,  1.00,  0.3937,  0.91339, -0.08661, -1.00,  0.17767,  0.33487,  0.05361,  0.33487,  0.80,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.60,  0.35294,  0.04706,  0.00
244, 42314, -14.9142,  10.1516,  77.18306, -0.25197,  0.94488, -0.19685,  1.00,  0.38583,  0.92126, -0.04724, -1.00,  0.2078,  0.21845,  0.02348,  0.21845,  0.80,  1.00,  0.99608,  0.00, 9, 11, 10, 0,  0.67843,  0.20784,  0.11373,  0.00
245, 42313, -15.24256,  10.10474,  73.82832,  0.38583,  0.92126, -0.05512,  1.00,  0.38583,  0.92126, -0.06299,  1.00,  0.2121,  0.32827,  0.01918,  0.32827,  1.00,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.59608,  0.35294,  0.05098,  0.00
246, 42315, -8.14545,  10.2269,  73.81363,  0.22047,  0.94488, -0.24409,  1.00,  0.19685,  0.95276, -0.24409,  1.00,  0.97677,  0.97545,  0.97677,  0.97545,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58431,  0.37647,  0.03922,  0.00
247, 42316, -8.65839,  10.33618,  73.68957,  0.30709,  0.92913, -0.2126,  1.00,  0.28346,  0.92913, -0.22047,  1.00,  0.97677,  0.97488,  0.97677,  0.97488,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58039,  0.38431,  0.03529,  0.00
248, 42317, -8.14247,  10.12298,  73.41371,  0.22047,  0.94488, -0.24409,  1.00,  0.22835,  0.94488, -0.24409,  1.00,  0.9829,  0.97545,  0.9829,  0.97545,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58431,  0.37647,  0.03922,  0.00
249, 42318, -8.44904,  10.1883,  73.33957,  0.30709,  0.92913, -0.2126,  1.00,  0.31496,  0.92913, -0.20472,  1.00,  0.9829,  0.97488,  0.9829,  0.97488,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58039,  0.38431,  0.03529,  0.00
250, 42317, -8.14247,  10.12298,  73.41371,  0.22047,  0.94488, -0.24409,  1.00,  0.22835,  0.94488, -0.24409,  1.00,  0.9829,  0.97545,  0.9829,  0.97545,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58431,  0.37647,  0.03922,  0.00
251, 42316, -8.65839,  10.33618,  73.68957,  0.30709,  0.92913, -0.2126,  1.00,  0.28346,  0.92913, -0.22047,  1.00,  0.97677,  0.97488,  0.97677,  0.97488,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58039,  0.38431,  0.03529,  0.00
252, 42316, -8.65839,  10.33618,  73.68957,  0.30709,  0.92913, -0.2126,  1.00,  0.28346,  0.92913, -0.22047,  1.00,  0.97677,  0.97488,  0.97677,  0.97488,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58039,  0.38431,  0.03529,  0.00
253, 42319, -9.02988,  10.40011,  73.33023,  0.37008,  0.92126, -0.13386,  1.00,  0.35433,  0.92126, -0.15748,  1.00,  0.97677,  0.97426,  0.97677,  0.97426,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57255,  0.39608,  0.03137,  0.00
254, 42318, -8.44904,  10.1883,  73.33957,  0.30709,  0.92913, -0.2126,  1.00,  0.31496,  0.92913, -0.20472,  1.00,  0.9829,  0.97488,  0.9829,  0.97488,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58039,  0.38431,  0.03529,  0.00
255, 42320, -8.67106,  10.22651,  73.12481,  0.37008,  0.92126, -0.13386,  1.00,  0.37008,  0.92126, -0.12598,  1.00,  0.9829,  0.97426,  0.9829,  0.97426,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57255,  0.39608,  0.03137,  0.00
256, 42318, -8.44904,  10.1883,  73.33957,  0.30709,  0.92913, -0.2126,  1.00,  0.31496,  0.92913, -0.20472,  1.00,  0.9829,  0.97488,  0.9829,  0.97488,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58039,  0.38431,  0.03529,  0.00
257, 42319, -9.02988,  10.40011,  73.33023,  0.37008,  0.92126, -0.13386,  1.00,  0.35433,  0.92126, -0.15748,  1.00,  0.97677,  0.97426,  0.97677,  0.97426,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57255,  0.39608,  0.03137,  0.00
258, 42319, -9.02988,  10.40011,  73.33023,  0.37008,  0.92126, -0.13386,  1.00,  0.35433,  0.92126, -0.15748,  1.00,  0.97677,  0.97426,  0.97677,  0.97426,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57255,  0.39608,  0.03137,  0.00
259, 42321, -9.16039,  10.40159,  72.83192,  0.38583,  0.92126, -0.04724,  1.00,  0.38583,  0.92126, -0.06299,  1.00,  0.97677,  0.97361,  0.97677,  0.97361,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.41176,  0.02353,  0.00
260, 42320, -8.67106,  10.22651,  73.12481,  0.37008,  0.92126, -0.13386,  1.00,  0.37008,  0.92126, -0.12598,  1.00,  0.9829,  0.97426,  0.9829,  0.97426,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57255,  0.39608,  0.03137,  0.00
261, 42322, -8.74905,  10.22739,  72.82699,  0.38583,  0.92126, -0.03937,  1.00,  0.38583,  0.92126, -0.0315,  1.00,  0.9829,  0.97361,  0.9829,  0.97361,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.41176,  0.02353,  0.00
262, 42320, -8.67106,  10.22651,  73.12481,  0.37008,  0.92126, -0.13386,  1.00,  0.37008,  0.92126, -0.12598,  1.00,  0.9829,  0.97426,  0.9829,  0.97426,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57255,  0.39608,  0.03137,  0.00
263, 42321, -9.16039,  10.40159,  72.83192,  0.38583,  0.92126, -0.04724,  1.00,  0.38583,  0.92126, -0.06299,  1.00,  0.97677,  0.97361,  0.97677,  0.97361,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.41176,  0.02353,  0.00
264, 42321, -9.16039,  10.40159,  72.83192,  0.38583,  0.92126, -0.04724,  1.00,  0.38583,  0.92126, -0.06299,  1.00,  0.97677,  0.97361,  0.97677,  0.97361,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.41176,  0.02353,  0.00
265, 42323, -9.01498,  10.34031,  72.32816,  0.37008,  0.92913,  0.04724,  1.00,  0.37795,  0.92913,  0.0315,  1.00,  0.97677,  0.9729,  0.97677,  0.9729,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.54902,  0.43137,  0.01961,  0.00
266, 42322, -8.74905,  10.22739,  72.82699,  0.38583,  0.92126, -0.03937,  1.00,  0.38583,  0.92126, -0.0315,  1.00,  0.9829,  0.97361,  0.9829,  0.97361,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.41176,  0.02353,  0.00
267, 42324, -8.66215,  10.19077,  72.52592,  0.3622,  0.92913,  0.05512,  1.00,  0.3622,  0.92913,  0.05512,  1.00,  0.9829,  0.9729,  0.9829,  0.9729,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.54902,  0.43137,  0.01961,  0.00
268, 42322, -8.74905,  10.22739,  72.82699,  0.38583,  0.92126, -0.03937,  1.00,  0.38583,  0.92126, -0.0315,  1.00,  0.9829,  0.97361,  0.9829,  0.97361,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.41176,  0.02353,  0.00
269, 42323, -9.01498,  10.34031,  72.32816,  0.37008,  0.92913,  0.04724,  1.00,  0.37795,  0.92913,  0.0315,  1.00,  0.97677,  0.9729,  0.97677,  0.9729,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.54902,  0.43137,  0.01961,  0.00
270, 42323, -9.01498,  10.34031,  72.32816,  0.37008,  0.92913,  0.04724,  1.00,  0.37795,  0.92913,  0.0315,  1.00,  0.97677,  0.9729,  0.97677,  0.9729,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.54902,  0.43137,  0.01961,  0.00
271, 42325, -8.63267,  10.23277,  71.95396,  0.30709,  0.94488,  0.11024,  1.00,  0.32283,  0.94488,  0.10236,  1.00,  0.97677,  0.97226,  0.97677,  0.97226,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43922,  0.01569,  0.00
272, 42324, -8.66215,  10.19077,  72.52592,  0.3622,  0.92913,  0.05512,  1.00,  0.3622,  0.92913,  0.05512,  1.00,  0.9829,  0.9729,  0.9829,  0.9729,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.54902,  0.43137,  0.01961,  0.00
273, 42326, -8.43366,  10.12649,  72.30228,  0.29921,  0.94488,  0.11811,  1.00,  0.29921,  0.94488,  0.11811,  1.00,  0.9829,  0.97226,  0.9829,  0.97226,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43922,  0.01569,  0.00
274, 42324, -8.66215,  10.19077,  72.52592,  0.3622,  0.92913,  0.05512,  1.00,  0.3622,  0.92913,  0.05512,  1.00,  0.9829,  0.9729,  0.9829,  0.9729,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.54902,  0.43137,  0.01961,  0.00
275, 42325, -8.63267,  10.23277,  71.95396,  0.30709,  0.94488,  0.11024,  1.00,  0.32283,  0.94488,  0.10236,  1.00,  0.97677,  0.97226,  0.97677,  0.97226,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43922,  0.01569,  0.00
276, 42325, -8.63267,  10.23277,  71.95396,  0.30709,  0.94488,  0.11024,  1.00,  0.32283,  0.94488,  0.10236,  1.00,  0.97677,  0.97226,  0.97677,  0.97226,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43922,  0.01569,  0.00
277, 42327, -8.11587,  10.10775,  71.80957,  0.22047,  0.9685,  0.14173,  1.00,  0.23622,  0.96063,  0.13386,  1.00,  0.97677,  0.9715,  0.97677,  0.9715,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.53725,  0.44314,  0.01961,  0.00
278, 42326, -8.43366,  10.12649,  72.30228,  0.29921,  0.94488,  0.11811,  1.00,  0.29921,  0.94488,  0.11811,  1.00,  0.9829,  0.97226,  0.9829,  0.97226,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43922,  0.01569,  0.00
279, 42328, -8.12479,  10.05177,  72.21598,  0.2126,  0.9685,  0.14173,  1.00,  0.20472,  0.9685,  0.14173,  1.00,  0.9829,  0.9715,  0.9829,  0.9715,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.53725,  0.44314,  0.01961,  0.00
280, 42326, -8.43366,  10.12649,  72.30228,  0.29921,  0.94488,  0.11811,  1.00,  0.29921,  0.94488,  0.11811,  1.00,  0.9829,  0.97226,  0.9829,  0.97226,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43922,  0.01569,  0.00
281, 42327, -8.11587,  10.10775,  71.80957,  0.22047,  0.9685,  0.14173,  1.00,  0.23622,  0.96063,  0.13386,  1.00,  0.97677,  0.9715,  0.97677,  0.9715,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.53725,  0.44314,  0.01961,  0.00
282, 42327, -8.11587,  10.10775,  71.80957,  0.22047,  0.9685,  0.14173,  1.00,  0.23622,  0.96063,  0.13386,  1.00,  0.97677,  0.9715,  0.97677,  0.9715,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.53725,  0.44314,  0.01961,  0.00
283, 42329, -7.60302,  9.99865,  71.93366,  0.12598,  0.98425,  0.11024,  1.00,  0.14173,  0.98425,  0.11811,  1.00,  0.97677,  0.97095,  0.97677,  0.97095,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43529,  0.01961,  0.00
284, 42328, -8.12479,  10.05177,  72.21598,  0.2126,  0.9685,  0.14173,  1.00,  0.20472,  0.9685,  0.14173,  1.00,  0.9829,  0.9715,  0.9829,  0.9715,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.53725,  0.44314,  0.01961,  0.00
285, 42330, -7.81829,  9.98657,  72.29015,  0.12598,  0.98425,  0.11024,  1.00,  0.11811,  0.98425,  0.10236,  1.00,  0.9829,  0.97095,  0.9829,  0.97095,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43529,  0.01961,  0.00
286, 42328, -8.12479,  10.05177,  72.21598,  0.2126,  0.9685,  0.14173,  1.00,  0.20472,  0.9685,  0.14173,  1.00,  0.9829,  0.9715,  0.9829,  0.9715,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.53725,  0.44314,  0.01961,  0.00
287, 42329, -7.60302,  9.99865,  71.93366,  0.12598,  0.98425,  0.11024,  1.00,  0.14173,  0.98425,  0.11811,  1.00,  0.97677,  0.97095,  0.97677,  0.97095,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43529,  0.01961,  0.00
288, 42329, -7.60302,  9.99865,  71.93366,  0.12598,  0.98425,  0.11024,  1.00,  0.14173,  0.98425,  0.11811,  1.00,  0.97677,  0.97095,  0.97677,  0.97095,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43529,  0.01961,  0.00
289, 42331, -7.23149,  9.93465,  72.29298,  0.05512,  1.00,  0.03937,  1.00,  0.07087,  0.99213,  0.05512,  1.00,  0.97677,  0.97031,  0.97677,  0.97031,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.55294,  0.41961,  0.02745,  0.00
290, 42330, -7.81829,  9.98657,  72.29015,  0.12598,  0.98425,  0.11024,  1.00,  0.11811,  0.98425,  0.10236,  1.00,  0.9829,  0.97095,  0.9829,  0.97095,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43529,  0.01961,  0.00
291, 42332, -7.59624,  9.94832,  72.5049,  0.05512,  1.00,  0.0315,  1.00,  0.05512,  1.00,  0.02362,  1.00,  0.9829,  0.97031,  0.9829,  0.97031,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.55294,  0.41961,  0.02745,  0.00
292, 42330, -7.81829,  9.98657,  72.29015,  0.12598,  0.98425,  0.11024,  1.00,  0.11811,  0.98425,  0.10236,  1.00,  0.9829,  0.97095,  0.9829,  0.97095,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.5451,  0.43529,  0.01961,  0.00
293, 42331, -7.23149,  9.93465,  72.29298,  0.05512,  1.00,  0.03937,  1.00,  0.07087,  0.99213,  0.05512,  1.00,  0.97677,  0.97031,  0.97677,  0.97031,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.55294,  0.41961,  0.02745,  0.00
294, 42331, -7.23149,  9.93465,  72.29298,  0.05512,  1.00,  0.03937,  1.00,  0.07087,  0.99213,  0.05512,  1.00,  0.97677,  0.97031,  0.97677,  0.97031,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.55294,  0.41961,  0.02745,  0.00
295, 42333, -7.10086,  9.93291,  72.79125,  0.0315,  1.00, -0.06299,  1.00,  0.0315,  1.00, -0.03937,  1.00,  0.97677,  0.96966,  0.97677,  0.96966,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.40392,  0.03137,  0.00
296, 42332, -7.59624,  9.94832,  72.5049,  0.05512,  1.00,  0.0315,  1.00,  0.05512,  1.00,  0.02362,  1.00,  0.9829,  0.97031,  0.9829,  0.97031,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.55294,  0.41961,  0.02745,  0.00
297, 42334, -7.51817,  9.94728,  72.80269,  0.0315,  1.00, -0.07087,  1.00,  0.0315,  1.00, -0.07874,  1.00,  0.9829,  0.96966,  0.9829,  0.96966,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.40392,  0.03137,  0.00
298, 42332, -7.59624,  9.94832,  72.5049,  0.05512,  1.00,  0.0315,  1.00,  0.05512,  1.00,  0.02362,  1.00,  0.9829,  0.97031,  0.9829,  0.97031,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.55294,  0.41961,  0.02745,  0.00
299, 42333, -7.10086,  9.93291,  72.79125,  0.0315,  1.00, -0.06299,  1.00,  0.0315,  1.00, -0.03937,  1.00,  0.97677,  0.96966,  0.97677,  0.96966,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.40392,  0.03137,  0.00
300, 42333, -7.10086,  9.93291,  72.79125,  0.0315,  1.00, -0.06299,  1.00,  0.0315,  1.00, -0.03937,  1.00,  0.97677,  0.96966,  0.97677,  0.96966,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.40392,  0.03137,  0.00
301, 42335, -7.24617,  9.994,  73.29498,  0.05512,  0.98425, -0.15748,  1.00,  0.04724,  0.99213, -0.14173,  1.00,  0.97677,  0.96899,  0.97677,  0.96899,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57647,  0.38431,  0.03922,  0.00
302, 42334, -7.51817,  9.94728,  72.80269,  0.0315,  1.00, -0.07087,  1.00,  0.0315,  1.00, -0.07874,  1.00,  0.9829,  0.96966,  0.9829,  0.96966,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.40392,  0.03137,  0.00
303, 42336, -7.60502,  9.98379,  73.10374,  0.06299,  0.98425, -0.16535,  1.00,  0.06299,  0.98425, -0.17323,  1.00,  0.9829,  0.96899,  0.9829,  0.96899,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57647,  0.38431,  0.03922,  0.00
304, 42334, -7.51817,  9.94728,  72.80269,  0.0315,  1.00, -0.07087,  1.00,  0.0315,  1.00, -0.07874,  1.00,  0.9829,  0.96966,  0.9829,  0.96966,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.56471,  0.40392,  0.03137,  0.00
305, 42335, -7.24617,  9.994,  73.29498,  0.05512,  0.98425, -0.15748,  1.00,  0.04724,  0.99213, -0.14173,  1.00,  0.97677,  0.96899,  0.97677,  0.96899,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57647,  0.38431,  0.03922,  0.00
306, 42335, -7.24617,  9.994,  73.29498,  0.05512,  0.98425, -0.15748,  1.00,  0.04724,  0.99213, -0.14173,  1.00,  0.97677,  0.96899,  0.97677,  0.96899,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.57647,  0.38431,  0.03922,  0.00
307, 42337, -7.62852,  10.10162,  73.6692,  0.12598,  0.9685, -0.22835,  1.00,  0.11024,  0.9685, -0.2126,  1.00,  0.97677,  0.9683,  0.97677,  0.9683,  1.00,  1.00,  1.00,  0.00, 9, 10, 11, 0,  0.58431,  0.37647,  0.03922,  0.00
