VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
3492, 1482, -1.20, -4.50538,  3.48842, -0.22835,  0.74016,  0.6378,  1.00,  0.00,  0.66142,  0.74803,  1.00,  0.18547,  0.17508,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
3493, 1480, -0.90723, -4.50538,  3.48842, -0.14173,  0.6063,  0.7874,  1.00,  0.00,  0.66142,  0.74803, -1.00,  0.18532,  0.16952,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
3494, 1481, -1.20, -5.87292,  4.69692, -0.17323,  0.55906,  0.81102,  1.00,  0.00,  0.66142,  0.74803, -1.00,  0.19967,  0.17499,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3495, 1483, -1.03889, -15.17011,  10.30168, -0.84252, -0.51969,  0.14173,  1.00, -0.37795, -0.89764,  0.23622, -1.00,  0.76988,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3496, 1484, -1.16452, -15.12042,  10.28837, -0.66142, -0.72441,  0.20472,  1.00, -0.37795, -0.89764,  0.23622, -1.00,  0.76988,  0.28602,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3497, 1485, -1.03889, -15.03648,  10.53313, -0.84252, -0.37795,  0.38583,  1.00, -0.37795, -0.65354,  0.65354, -1.00,  0.77703,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3498, 1485, -1.03889, -15.03648,  10.53313, -0.84252, -0.37795,  0.38583,  1.00, -0.37795, -0.65354,  0.65354, -1.00,  0.77703,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3499, 1484, -1.16452, -15.12042,  10.28837, -0.66142, -0.72441,  0.20472,  1.00, -0.37795, -0.89764,  0.23622, -1.00,  0.76988,  0.28602,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3500, 1486, -1.16452, -15.00011,  10.49676, -0.66142, -0.52756,  0.53543,  1.00, -0.37795, -0.65354,  0.65354, -1.00,  0.77703,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3501, 1485, -1.03889, -15.03648,  10.53313, -0.84252, -0.37795,  0.38583,  1.00, -0.37795, -0.65354,  0.65354, -1.00,  0.77703,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3502, 1486, -1.16452, -15.00011,  10.49676, -0.66142, -0.52756,  0.53543,  1.00, -0.37795, -0.65354,  0.65354, -1.00,  0.77703,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3503, 1487, -1.03889, -14.80503,  10.66676, -0.84252, -0.13386,  0.52756,  1.00, -0.37795, -0.23622,  0.89764, -1.00,  0.78418,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3504, 1487, -1.03889, -14.80503,  10.66676, -0.84252, -0.13386,  0.52756,  1.00, -0.37795, -0.23622,  0.89764, -1.00,  0.78418,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3505, 1486, -1.16452, -15.00011,  10.49676, -0.66142, -0.52756,  0.53543,  1.00, -0.37795, -0.65354,  0.65354, -1.00,  0.77703,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3506, 1488, -1.16452, -14.79172,  10.61707, -0.66142, -0.18898,  0.73228,  1.00, -0.37795, -0.23622,  0.89764, -1.00,  0.78418,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3507, 1487, -1.03889, -14.80503,  10.66676, -0.84252, -0.13386,  0.52756,  1.00, -0.37795, -0.23622,  0.89764, -1.00,  0.78418,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3508, 1488, -1.16452, -14.79172,  10.61707, -0.66142, -0.18898,  0.73228,  1.00, -0.37795, -0.23622,  0.89764, -1.00,  0.78418,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3509, 1489, -1.03889, -14.53778,  10.66676, -0.84252,  0.14173,  0.51969,  1.00, -0.37795,  0.23622,  0.89764, -1.00,  0.79133,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3510, 1489, -1.03889, -14.53778,  10.66676, -0.84252,  0.14173,  0.51969,  1.00, -0.37795,  0.23622,  0.89764, -1.00,  0.79133,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3511, 1488, -1.16452, -14.79172,  10.61707, -0.66142, -0.18898,  0.73228,  1.00, -0.37795, -0.23622,  0.89764, -1.00,  0.78418,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3512, 1490, -1.16452, -14.55109,  10.61707, -0.66142,  0.20472,  0.72441,  1.00, -0.37795,  0.23622,  0.89764, -1.00,  0.79133,  0.2885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3513, 1489, -1.03889, -14.53778,  10.66676, -0.84252,  0.14173,  0.51969,  1.00, -0.37795,  0.23622,  0.89764, -1.00,  0.79133,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3514, 1490, -1.16452, -14.55109,  10.61707, -0.66142,  0.20472,  0.72441,  1.00, -0.37795,  0.23622,  0.89764, -1.00,  0.79133,  0.2885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3515, 1491, -1.03889, -14.30633,  10.53313, -0.84252,  0.38583,  0.37795,  1.00, -0.37795,  0.65354,  0.65354,  1.00,  0.79848,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3516, 1491, -1.03889, -14.30633,  10.53313, -0.84252,  0.38583,  0.37795,  1.00, -0.37795,  0.65354,  0.65354,  1.00,  0.79848,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3517, 1490, -1.16452, -14.55109,  10.61707, -0.66142,  0.20472,  0.72441,  1.00, -0.37795,  0.23622,  0.89764, -1.00,  0.79133,  0.2885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3518, 1492, -1.16452, -14.3427,  10.49676, -0.66142,  0.53543,  0.52756,  1.00, -0.37795,  0.65354,  0.65354,  1.00,  0.79848,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3519, 1491, -1.03889, -14.30633,  10.53313, -0.84252,  0.38583,  0.37795,  1.00, -0.37795,  0.65354,  0.65354,  1.00,  0.79848,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3520, 1492, -1.16452, -14.3427,  10.49676, -0.66142,  0.53543,  0.52756,  1.00, -0.37795,  0.65354,  0.65354,  1.00,  0.79848,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3521, 1493, -1.03889, -14.1727,  10.30168, -0.84252,  0.52756,  0.13386,  1.00, -0.37795,  0.89764,  0.23622, -1.00,  0.80564,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3522, 1493, -1.03889, -14.1727,  10.30168, -0.84252,  0.52756,  0.13386,  1.00, -0.37795,  0.89764,  0.23622, -1.00,  0.80564,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3523, 1492, -1.16452, -14.3427,  10.49676, -0.66142,  0.53543,  0.52756,  1.00, -0.37795,  0.65354,  0.65354,  1.00,  0.79848,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3524, 1494, -1.16452, -14.22239,  10.28837, -0.66142,  0.73228,  0.18898,  1.00, -0.37795,  0.89764,  0.23622, -1.00,  0.80564,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3525, 1493, -1.03889, -14.1727,  10.30168, -0.84252,  0.52756,  0.13386,  1.00, -0.37795,  0.89764,  0.23622, -1.00,  0.80564,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3526, 1494, -1.16452, -14.22239,  10.28837, -0.66142,  0.73228,  0.18898,  1.00, -0.37795,  0.89764,  0.23622, -1.00,  0.80564,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3527, 1495, -1.03889, -14.1727,  10.03443, -0.84252,  0.51969, -0.14173,  1.00, -0.37795,  0.89764, -0.23622, -1.00,  0.81279,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3528, 1495, -1.03889, -14.1727,  10.03443, -0.84252,  0.51969, -0.14173,  1.00, -0.37795,  0.89764, -0.23622, -1.00,  0.81279,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3529, 1494, -1.16452, -14.22239,  10.28837, -0.66142,  0.73228,  0.18898,  1.00, -0.37795,  0.89764,  0.23622, -1.00,  0.80564,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3530, 1496, -1.16452, -14.22239,  10.04774, -0.66142,  0.72441, -0.20472,  1.00, -0.37795,  0.89764, -0.23622, -1.00,  0.81279,  0.28602,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3531, 1495, -1.03889, -14.1727,  10.03443, -0.84252,  0.51969, -0.14173,  1.00, -0.37795,  0.89764, -0.23622, -1.00,  0.81279,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3532, 1496, -1.16452, -14.22239,  10.04774, -0.66142,  0.72441, -0.20472,  1.00, -0.37795,  0.89764, -0.23622, -1.00,  0.81279,  0.28602,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3533, 1497, -1.03889, -14.30633,  9.80298, -0.84252,  0.37795, -0.38583,  1.00, -0.37795,  0.65354, -0.65354, -1.00,  0.81994,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3534, 1497, -1.03889, -14.30633,  9.80298, -0.84252,  0.37795, -0.38583,  1.00, -0.37795,  0.65354, -0.65354, -1.00,  0.81994,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3535, 1496, -1.16452, -14.22239,  10.04774, -0.66142,  0.72441, -0.20472,  1.00, -0.37795,  0.89764, -0.23622, -1.00,  0.81279,  0.28602,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3536, 1498, -1.16452, -14.3427,  9.83935, -0.66142,  0.52756, -0.53543,  1.00, -0.37795,  0.65354, -0.65354, -1.00,  0.81994,  0.28602,  1.00,  1.00,  0.99608,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3537, 1497, -1.03889, -14.30633,  9.80298, -0.84252,  0.37795, -0.38583,  1.00, -0.37795,  0.65354, -0.65354, -1.00,  0.81994,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3538, 1498, -1.16452, -14.3427,  9.83935, -0.66142,  0.52756, -0.53543,  1.00, -0.37795,  0.65354, -0.65354, -1.00,  0.81994,  0.28602,  1.00,  1.00,  0.99608,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3539, 1499, -1.03889, -14.53778,  9.66935, -0.84252,  0.13386, -0.52756,  1.00, -0.37795,  0.23622, -0.89764, -1.00,  0.82709,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3540, 1499, -1.03889, -14.53778,  9.66935, -0.84252,  0.13386, -0.52756,  1.00, -0.37795,  0.23622, -0.89764, -1.00,  0.82709,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3541, 1498, -1.16452, -14.3427,  9.83935, -0.66142,  0.52756, -0.53543,  1.00, -0.37795,  0.65354, -0.65354, -1.00,  0.81994,  0.28602,  1.00,  1.00,  0.99608,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3542, 1500, -1.16452, -14.55109,  9.71904, -0.66142,  0.18898, -0.73228,  1.00, -0.37795,  0.23622, -0.89764, -1.00,  0.82709,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3543, 1499, -1.03889, -14.53778,  9.66935, -0.84252,  0.13386, -0.52756,  1.00, -0.37795,  0.23622, -0.89764, -1.00,  0.82709,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3544, 1500, -1.16452, -14.55109,  9.71904, -0.66142,  0.18898, -0.73228,  1.00, -0.37795,  0.23622, -0.89764, -1.00,  0.82709,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3545, 1501, -1.03889, -14.80503,  9.66935, -0.84252, -0.14173, -0.51969,  1.00, -0.37795, -0.23622, -0.89764, -1.00,  0.83424,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3546, 1501, -1.03889, -14.80503,  9.66935, -0.84252, -0.14173, -0.51969,  1.00, -0.37795, -0.23622, -0.89764, -1.00,  0.83424,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3547, 1500, -1.16452, -14.55109,  9.71904, -0.66142,  0.18898, -0.73228,  1.00, -0.37795,  0.23622, -0.89764, -1.00,  0.82709,  0.28638,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3548, 1502, -1.16452, -14.79172,  9.71904, -0.66142, -0.20472, -0.72441,  1.00, -0.37795, -0.23622, -0.89764, -1.00,  0.83424,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3549, 1501, -1.03889, -14.80503,  9.66935, -0.84252, -0.14173, -0.51969,  1.00, -0.37795, -0.23622, -0.89764, -1.00,  0.83424,  0.29644,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3550, 1502, -1.16452, -14.79172,  9.71904, -0.66142, -0.20472, -0.72441,  1.00, -0.37795, -0.23622, -0.89764, -1.00,  0.83424,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3551, 1503, -1.03889, -15.03648,  9.80298, -0.84252, -0.38583, -0.37795,  1.00, -0.37795, -0.65354, -0.65354, -1.00,  0.8414,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3552, 1503, -1.03889, -15.03648,  9.80298, -0.84252, -0.38583, -0.37795,  1.00, -0.37795, -0.65354, -0.65354, -1.00,  0.8414,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3553, 1502, -1.16452, -14.79172,  9.71904, -0.66142, -0.20472, -0.72441,  1.00, -0.37795, -0.23622, -0.89764, -1.00,  0.83424,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3554, 1504, -1.16452, -15.00011,  9.83935, -0.66142, -0.53543, -0.52756,  1.00, -0.37795, -0.65354, -0.65354, -1.00,  0.8414,  0.2885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3555, 1503, -1.03889, -15.03648,  9.80298, -0.84252, -0.38583, -0.37795,  1.00, -0.37795, -0.65354, -0.65354, -1.00,  0.8414,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3556, 1504, -1.16452, -15.00011,  9.83935, -0.66142, -0.53543, -0.52756,  1.00, -0.37795, -0.65354, -0.65354, -1.00,  0.8414,  0.2885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3557, 1505, -1.03889, -15.17011,  10.03443, -0.84252, -0.52756, -0.13386,  1.00, -0.37795, -0.89764, -0.23622,  1.00,  0.84855,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3558, 1505, -1.03889, -15.17011,  10.03443, -0.84252, -0.52756, -0.13386,  1.00, -0.37795, -0.89764, -0.23622,  1.00,  0.84855,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3559, 1504, -1.16452, -15.00011,  9.83935, -0.66142, -0.53543, -0.52756,  1.00, -0.37795, -0.65354, -0.65354, -1.00,  0.8414,  0.2885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3560, 1506, -1.16452, -15.12042,  10.04774, -0.66142, -0.73228, -0.18898,  1.00, -0.37795, -0.89764, -0.23622,  1.00,  0.84855,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3561, 1505, -1.03889, -15.17011,  10.03443, -0.84252, -0.52756, -0.13386,  1.00, -0.37795, -0.89764, -0.23622,  1.00,  0.84855,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3562, 1506, -1.16452, -15.12042,  10.04774, -0.66142, -0.73228, -0.18898,  1.00, -0.37795, -0.89764, -0.23622,  1.00,  0.84855,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3563, 1507, -1.03889, -15.17011,  10.30168, -0.84252, -0.51969,  0.14173,  1.00, -0.37795, -0.89764,  0.23622,  1.00,  0.8557,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3564, 1507, -1.03889, -15.17011,  10.30168, -0.84252, -0.51969,  0.14173,  1.00, -0.37795, -0.89764,  0.23622,  1.00,  0.8557,  0.29644,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3565, 1506, -1.16452, -15.12042,  10.04774, -0.66142, -0.73228, -0.18898,  1.00, -0.37795, -0.89764, -0.23622,  1.00,  0.84855,  0.28698,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3566, 1508, -1.16452, -15.12042,  10.28837, -0.66142, -0.72441,  0.20472,  1.00, -0.37795, -0.89764,  0.23622,  1.00,  0.8557,  0.28602,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3567, 1509, -1.16452, -21.31628,  3.07202, -0.68504,  0.44094, -0.5748,  1.00, -0.96063,  0.17323, -0.22047,  1.00,  0.87005,  0.28514,  1.00,  1.00,  0.99608,  0.89804,  0.99608,  0.49804, 0, 1, 0, 0,  0.85882,  0.14118,  0.00,  0.00
3568, 1510, -1.20, -21.39244,  3.16893, -0.99213,  0.05512, -0.07874,  1.00, -0.96063,  0.17323, -0.22047, -1.00,  0.87004,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  0.99608,  0.49804, 0, 1, 0, 0,  0.85882,  0.14118,  0.00,  0.00
3569, 1511, -1.16452, -21.55594,  2.96948, -0.68504,  0.09449, -0.72441,  1.00, -0.96063,  0.03937, -0.27559, -1.00,  0.87404,  0.28514,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.8549,  0.1451,  0.00,  0.00
3570, 1511, -1.16452, -21.55594,  2.96948, -0.68504,  0.09449, -0.72441,  1.00, -0.96063,  0.03937, -0.27559, -1.00,  0.87404,  0.28514,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.8549,  0.1451,  0.00,  0.00
3571, 1510, -1.20, -21.39244,  3.16893, -0.99213,  0.05512, -0.07874,  1.00, -0.96063,  0.17323, -0.22047, -1.00,  0.87004,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  0.99608,  0.49804, 0, 1, 0, 0,  0.85882,  0.14118,  0.00,  0.00
3572, 1512, -1.20, -21.57344,  3.09148, -0.99213,  0.00787, -0.09449,  1.00, -0.96063,  0.03937, -0.27559, -1.00,  0.87402,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
3573, 1511, -1.16452, -21.55594,  2.96948, -0.68504,  0.09449, -0.72441,  1.00, -0.96063,  0.03937, -0.27559, -1.00,  0.87404,  0.28514,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.8549,  0.1451,  0.00,  0.00
3574, 1512, -1.20, -21.57344,  3.09148, -0.99213,  0.00787, -0.09449,  1.00, -0.96063,  0.03937, -0.27559, -1.00,  0.87402,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
3575, 1513, -1.16452, -21.81476,  3.0005, -0.68504, -0.27559, -0.66929,  1.00, -0.96063, -0.10236, -0.25984, -1.00,  0.87804,  0.28514,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.84706,  0.15294,  0.00,  0.00
3576, 1513, -1.16452, -21.81476,  3.0005, -0.68504, -0.27559, -0.66929,  1.00, -0.96063, -0.10236, -0.25984, -1.00,  0.87804,  0.28514,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.84706,  0.15294,  0.00,  0.00
3577, 1512, -1.20, -21.57344,  3.09148, -0.99213,  0.00787, -0.09449,  1.00, -0.96063,  0.03937, -0.27559, -1.00,  0.87402,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
3578, 1514, -1.20, -21.76892,  3.11491, -0.99213, -0.03937, -0.08661,  1.00, -0.96063, -0.10236, -0.25984, -1.00,  0.87802,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.84706,  0.15294,  0.00,  0.00
3579, 1513, -1.16452, -21.81476,  3.0005, -0.68504, -0.27559, -0.66929,  1.00, -0.96063, -0.10236, -0.25984, -1.00,  0.87804,  0.28514,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.84706,  0.15294,  0.00,  0.00
3580, 1514, -1.20, -21.76892,  3.11491, -0.99213, -0.03937, -0.08661,  1.00, -0.96063, -0.10236, -0.25984, -1.00,  0.87802,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.84706,  0.15294,  0.00,  0.00
3581, 1515, -1.16452, -22.0234,  3.15678, -0.68504, -0.5748, -0.44094,  1.00, -0.96063, -0.22047, -0.17323, -1.00,  0.88206,  0.28486,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.83922,  0.16078,  0.00,  0.00
3582, 1515, -1.16452, -22.0234,  3.15678, -0.68504, -0.5748, -0.44094,  1.00, -0.96063, -0.22047, -0.17323, -1.00,  0.88206,  0.28486,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.83922,  0.16078,  0.00,  0.00
3583, 1514, -1.20, -21.76892,  3.11491, -0.99213, -0.03937, -0.08661,  1.00, -0.96063, -0.10236, -0.25984, -1.00,  0.87802,  0.27809,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 1, 0, 0,  0.84706,  0.15294,  0.00,  0.00
